"","subnum","runnum","vif","value"
"454","1_015_second","Run2","des.matV10",1.49990633942474
"455","1_015_second","Run2","des.matV11",1.47443001460634
"456","1_015_second","Run2","des.matV12",1.40573738904243
"457","1_020_second","Run1","des.matV1",2.65480067547481
"458","1_020_second","Run1","des.matV2",2.49946419081739
"459","1_020_second","Run1","des.matV3",1.30049655579421
"460","1_020_second","Run1","des.matV4",1.27762105350985
"461","1_020_second","Run1","des.matV5",2.11722604943956
"462","1_020_second","Run1","des.matV6",1.80064466996552
"463","1_020_second","Run1","des.matV7",2.11762016650686
"464","1_020_second","Run1","des.matV8",1.90024692374841
"465","1_020_second","Run1","des.matV9",1.45234602621078
"466","1_020_second","Run1","des.matV10",1.41227393932041
"467","1_020_second","Run1","des.matV11",1.599573137255
"468","1_020_second","Run1","des.matV12",1.49718066660947
"469","1_020_second","Run2","des.matV1",2.11789182971019
"470","1_020_second","Run2","des.matV2",2.339503597872
"471","1_020_second","Run2","des.matV3",1.42143884907697
"472","1_020_second","Run2","des.matV4",1.24138822464696
"473","1_020_second","Run2","des.matV5",1.46036473570786
"474","1_020_second","Run2","des.matV6",1.35655348493609
"475","1_020_second","Run2","des.matV7",1.87377113326219
"476","1_020_second","Run2","des.matV8",1.73033446784705
"477","1_020_second","Run2","des.matV9",1.29306355185102
"478","1_020_second","Run2","des.matV10",1.35582748165829
"479","1_020_second","Run2","des.matV11",1.29237216568821
"480","1_020_second","Run2","des.matV12",1.49435642310012
"481","1_028_second","Run1","des.matV1",2.53588012942492
"482","1_028_second","Run1","des.matV2",2.23968588503888
"483","1_028_second","Run1","des.matV3",1.30460053331799
"484","1_028_second","Run1","des.matV4",1.2874585529061
"485","1_028_second","Run1","des.matV5",1.81966587093624
"486","1_028_second","Run1","des.matV6",1.53141334810301
"487","1_028_second","Run1","des.matV7",1.67360064495686
"488","1_028_second","Run1","des.matV8",1.93656622569194
"489","1_028_second","Run1","des.matV9",1.74297096285079
"490","1_028_second","Run1","des.matV10",1.43484239608023
"491","1_028_second","Run1","des.matV11",NA
"492","1_028_second","Run1","des.matV12",NA
"493","1_028_second","Run2","des.matV1",2.88244398797962
"494","1_028_second","Run2","des.matV2",2.78962819112483
"495","1_028_second","Run2","des.matV3",1.35974043924093
"496","1_028_second","Run2","des.matV4",1.28567254342035
"497","1_028_second","Run2","des.matV5",1.69080805267902
"498","1_028_second","Run2","des.matV6",1.62062974758589
"499","1_028_second","Run2","des.matV7",2.28037591446582
"500","1_028_second","Run2","des.matV8",2.07216457311276
"501","1_028_second","Run2","des.matV9",1.51443579656902
"502","1_028_second","Run2","des.matV10",1.54271378403585
"503","1_028_second","Run2","des.matV11",2.9840963089899
"504","1_028_second","Run2","des.matV12",2.3968862400706
"505","1_036_second","Run1","des.matV1",2.4293048983312
"506","1_036_second","Run1","des.matV2",2.27445549778253
"507","1_036_second","Run1","des.matV3",NA
"508","1_036_second","Run1","des.matV4",NA
"509","1_036_second","Run1","des.matV5",1.96233897358555
"510","1_036_second","Run1","des.matV6",1.8066269966029
"511","1_036_second","Run1","des.matV7",1.87468139500735
"512","1_036_second","Run1","des.matV8",1.70620783113732
"513","1_036_second","Run1","des.matV9",1.4715190420803
"514","1_036_second","Run1","des.matV10",1.41820238055803
"515","1_036_second","Run1","des.matV11",1.78011187593031
"516","1_036_second","Run1","des.matV12",1.52956534572866
"517","1_036_second","Run2","des.matV1",2.37064382758674
"518","1_036_second","Run2","des.matV2",2.32148545265682
"519","1_036_second","Run2","des.matV3",1.22794516802289
"520","1_036_second","Run2","des.matV4",1.15677972924162
"521","1_036_second","Run2","des.matV5",1.92143541181785
"522","1_036_second","Run2","des.matV6",1.71247628449279
"523","1_036_second","Run2","des.matV7",1.93151300846358
"524","1_036_second","Run2","des.matV8",2.01381768363018
"525","1_036_second","Run2","des.matV9",1.29839356524901
"526","1_036_second","Run2","des.matV10",1.23860002065765
"527","1_036_second","Run2","des.matV11",2.05305977398722
"528","1_036_second","Run2","des.matV12",1.64242647798086
