"","Value","Std.Error","DF","t-value","p-value"
"(Intercept)",4.74910065012477,0.177069583214915,173,26.8205332835771,1.57965394971057e-63
"cond_typepassive_ns",0.332336738706205,0.0828666414454582,173,4.01050088321662,8.99990674730813e-05
"cond_typeactive_s",-0.371577728362247,0.0828666414454582,173,-4.48404474805238,1.32988972546548e-05
"cond_typeactive_ns",0.0530883382475589,0.0828666414454581,173,0.640647880999268,0.522599164698813
"groupsA_control",-1.12900411322537,0.228223372478242,45,-4.94692590406361,1.09750084619587e-05
"groupsA_second",-0.23306674371914,0.100414799292298,173,-2.32103978060749,0.0214509665296574
