"subind","runnum","cond_type","group","N","rt_median","acc_avg"
"ldrc_2_008_third","1","passive_ns","A_third",8,4.334986448285,1
"ldrc_2_008_third","1","passive_s","A_third",8,4.20901083946,0.875
"ldrc_2_008_third","2","active_ns","A_third",8,2.918813467025,1
"ldrc_2_008_third","2","active_s","A_third",8,2.595758080485,1
"ldrc_2_008_third","2","passive_ns","A_third",8,3.660765647885,1
"ldrc_2_008_third","2","passive_s","A_third",8,3.17766809464,0.875
"ldrc_2_008_third","3","active_ns","A_third",8,2.970422506335,1
"ldrc_2_008_third","3","active_s","A_third",8,2.73847913742,0.875
"ldrc_2_008_third","3","passive_ns","A_third",8,3.102818489075,1
"ldrc_2_008_third","3","passive_s","A_third",8,2.97575092316,0.875
"ldrc_2_010_third","1","active_ns","A_third",8,4.83584797382,1
"ldrc_2_010_third","1","active_s","A_third",8,3.969409584995,0.75
"ldrc_2_010_third","1","passive_ns","A_third",8,4.576596856115,1
"ldrc_2_010_third","1","passive_s","A_third",8,4.94651484489,0.625
"ldrc_2_010_third","2","active_ns","A_third",8,4.38830947876,1
"ldrc_2_010_third","2","active_s","A_third",8,3.80353498459,0.625
"ldrc_2_010_third","2","passive_ns","A_third",8,4.591389894485,1
"ldrc_2_010_third","2","passive_s","A_third",8,4.82304883003,0.625
"ldrc_2_010_third","3","active_ns","A_third",8,3.29935145378,1
"ldrc_2_010_third","3","active_s","A_third",8,4.283717513085,0.5
"ldrc_2_010_third","3","passive_ns","A_third",8,4.59872698784,1
"ldrc_2_010_third","3","passive_s","A_third",8,4.312274575235,0.75
"ldrc_2_034_third","1","active_ns","A_third",8,4.81685650349,1
"ldrc_2_034_third","1","active_s","A_third",8,3.31281757355,0.75
"ldrc_2_034_third","1","passive_ns","A_third",8,4.61635398865,0.875
"ldrc_2_034_third","1","passive_s","A_third",8,5.24746394157,0.875
"ldrc_2_034_third","2","active_ns","A_third",8,4.438361048695,1
"ldrc_2_034_third","2","active_s","A_third",8,4.86068797112,0.625
"ldrc_2_034_third","2","passive_ns","A_third",8,4.66977500916,0.875
"ldrc_2_034_third","2","passive_s","A_third",8,4.875115036965,0.75
"ldrc_2_034_third","3","active_ns","A_third",8,4.20628499985,1
"ldrc_2_034_third","3","active_s","A_third",8,3.69205641747,1
"ldrc_2_034_third","3","passive_ns","A_third",8,4.8668589592,1
"ldrc_2_034_third","3","passive_s","A_third",8,4.471460461615,1
"ldrc2_0_104","1","active_ns","A2_first",8,4.68602645397,0.75
"ldrc2_0_104","1","active_s","A2_first",8,3.745910048485,1
"ldrc2_0_104","1","passive_ns","A2_first",8,4.07082509995,0.875
"ldrc2_0_104","1","passive_s","A2_first",8,3.029786467555,0.75
"ldrc2_0_104","2","active_ns","A2_first",8,3.6252450943,0.875
"ldrc2_0_104","2","active_s","A2_first",8,4.20174908638,1
"ldrc2_0_104","2","passive_ns","A2_first",8,4.282281398775,1
"ldrc2_0_104","2","passive_s","A2_first",8,4.905329942705,1
"ldrc2_0_104","3","active_ns","A2_first",8,4.180102586745,1
"ldrc2_0_104","3","active_s","A2_first",8,3.48471355438,1
"ldrc2_0_104","3","passive_ns","A2_first",8,3.87029492855,1
"ldrc2_0_104","3","passive_s","A2_first",8,4.14856493473,0.75
"ldrc2_0_122","2","active_ns","A2_first",8,4.687537431715,0.75
"ldrc2_0_122","2","active_s","A2_first",8,3.42706656456,1
"ldrc2_0_122","2","passive_ns","A2_first",8,4.83060848713,0.75
"ldrc2_0_122","2","passive_s","A2_first",8,4.04605102539,0.625
"ldrc2_0_122","3","active_ns","A2_first",8,4.45158147812,1
"ldrc2_0_122","3","active_s","A2_first",8,4.54271793365,0.875
"ldrc2_0_122","3","passive_ns","A2_first",8,4.505135536195,1
"ldrc2_0_122","3","passive_s","A2_first",8,4.320813059805,0.75
"ldrc2_0_123","1","active_ns","A2_first",8,4.12559747696,1
"ldrc2_0_123","1","active_s","A2_first",8,4.23990011215,0.875
"ldrc2_0_123","1","passive_ns","A2_first",8,4.03078198433,1
"ldrc2_0_123","1","passive_s","A2_first",8,4.80801010132,0.625
"ldrc2_0_123","3","active_ns","A2_first",8,3.6315779686,0.875
"ldrc2_0_123","3","active_s","A2_first",8,2.40362048149,1
"ldrc2_0_123","3","passive_ns","A2_first",8,3.15177452564,1
"ldrc2_0_123","3","passive_s","A2_first",8,3.22030687332,0.875
"ldrc2_0_124","1","active_ns","A2_first",8,3.46197104454,0.75
"ldrc2_0_124","1","active_s","A2_first",8,2.552171587945,0.75
"ldrc2_0_124","1","passive_ns","A2_first",8,3.42813396454,1
"ldrc2_0_124","1","passive_s","A2_first",8,2.88830292225,0.75
"ldrc2_0_124","2","active_ns","A2_first",8,3.014844059945,1
"ldrc2_0_124","2","active_s","A2_first",8,2.52304685116,1
"ldrc2_0_124","2","passive_ns","A2_first",8,3.440231084825,1
"ldrc2_0_124","2","passive_s","A2_first",8,2.45231795311,0.875
"ldrc2_0_137","1","active_ns","A2_first",8,4.597908973695,1
"ldrc2_0_137","1","active_s","A2_first",8,3.737460970875,1
"ldrc2_0_137","1","passive_ns","A2_first",8,5.28107750416,0.75
"ldrc2_0_137","1","passive_s","A2_first",8,4.801666378975,0.75
"ldrc2_0_137","2","active_ns","A2_first",8,4.57901978493,0.875
"ldrc2_0_137","2","active_s","A2_first",8,3.57547843456,1
"ldrc2_0_137","2","passive_ns","A2_first",8,4.750390052795,0.75
"ldrc2_0_137","2","passive_s","A2_first",8,4.751729011535,0.75
"ldrc2_0_137","3","active_ns","A2_first",8,4.973019957545,0.75
"ldrc2_0_137","3","active_s","A2_first",8,3.21628797054,0.75
"ldrc2_0_137","3","passive_ns","A2_first",8,4.77044391632,0.875
"ldrc2_0_137","3","passive_s","A2_first",8,4.25458598137,0.75
"ldrc2_0_140","1","active_ns","A2_first",8,4.67897105217,0.875
"ldrc2_0_140","1","active_s","A2_first",8,4.21590554714,1
"ldrc2_0_140","1","passive_ns","A2_first",8,6.25311207771,0.875
"ldrc2_0_140","1","passive_s","A2_first",8,4.89710402489,0.875
"ldrc2_0_140","2","active_ns","A2_first",8,5.77819490433,0.625
"ldrc2_0_140","2","active_s","A2_first",8,6.36249804497,0.625
"ldrc2_0_140","2","passive_ns","A2_first",8,6.58264899254,0.75
"ldrc2_0_140","2","passive_s","A2_first",8,4.816717982295,1
"ldrc2_0_140","3","active_ns","A2_first",8,5.82319021225,0.875
"ldrc2_0_140","3","active_s","A2_first",8,5.09952247143,1
"ldrc2_0_140","3","passive_ns","A2_first",8,6.19518399239,0.875
"ldrc2_0_140","3","passive_s","A2_first",8,4.95572400093,0.75
"ldrc2_0_143","1","active_ns","A2_first",8,4.33971500397,0.875
"ldrc2_0_143","1","active_s","A2_first",8,4.34097003937,0.875
"ldrc2_0_143","1","passive_ns","A2_first",8,4.84124493599,0.875
"ldrc2_0_143","1","passive_s","A2_first",8,4.30759346485,0.75
"ldrc2_0_143","2","active_ns","A2_first",8,3.5810559988,1
"ldrc2_0_143","2","active_s","A2_first",8,3.956859946255,1
"ldrc2_0_143","2","passive_ns","A2_first",8,4.018396019935,1
"ldrc2_0_143","2","passive_s","A2_first",8,4.36873352528,0.75
"ldrc2_0_143","3","active_ns","A2_first",8,4.84075295925,1
"ldrc2_0_143","3","active_s","A2_first",8,4.8493950367,0.5
"ldrc2_0_143","3","passive_ns","A2_first",8,5.057836055755,1
"ldrc2_0_143","3","passive_s","A2_first",8,4.92708182335,0.875
"ldrc2_0_145","1","active_ns","A2_first",8,4.27419602871,1
"ldrc2_0_145","1","active_s","A2_first",8,3.07375204563,1
"ldrc2_0_145","1","passive_ns","A2_first",8,3.512937545775,1
"ldrc2_0_145","1","passive_s","A2_first",8,3.17178595066,0.75
"ldrc2_0_145","2","active_ns","A2_first",8,4.72189390659,1
"ldrc2_0_145","2","active_s","A2_first",8,3.34189212322,1
"ldrc2_0_145","2","passive_ns","A2_first",8,5.448351502415,1
"ldrc2_0_145","2","passive_s","A2_first",8,3.23260116577,0.875
"ldrc2_0_151","1","active_ns","A2_first",8,5.022961497305,1
"ldrc2_0_151","1","active_s","A2_first",8,4.92459952831,1
"ldrc2_0_151","1","passive_ns","A2_first",8,5.29693698883,0.875
"ldrc2_0_151","1","passive_s","A2_first",8,4.23776006699,0.875
"ldrc2_0_151","2","active_ns","A2_first",8,4.66440701485,1
"ldrc2_0_151","2","active_s","A2_first",8,3.181367516515,0.5
"ldrc2_0_151","2","passive_ns","A2_first",8,5.352871537205,1
"ldrc2_0_151","2","passive_s","A2_first",8,4.15922403336,0.625
"ldrc2_0_151","3","active_ns","A2_first",8,3.923679471015,1
"ldrc2_0_151","3","active_s","A2_first",8,5.15156555176,0.75
"ldrc2_0_151","3","passive_ns","A2_first",8,5.02843952179,1
"ldrc2_0_151","3","passive_s","A2_first",8,4.669931411745,0.5
"ldrc2_0_172","1","active_ns","A2_first",8,4.323330402375,0.75
"ldrc2_0_172","1","active_s","A2_first",8,4.361982941625,1
"ldrc2_0_172","1","passive_ns","A2_first",8,5.63501548767,1
"ldrc2_0_172","1","passive_s","A2_first",8,4.29241204262,0.875
"ldrc2_0_172","2","active_ns","A2_first",8,5.395687460895,1
"ldrc2_0_172","2","active_s","A2_first",8,4.32556796074,0.875
"ldrc2_0_172","2","passive_ns","A2_first",8,6.58571815491,0.875
"ldrc2_0_172","2","passive_s","A2_first",8,4.49483394623,1
"ldrc2_0_172","3","active_ns","A2_first",8,3.873745918275,1
"ldrc2_0_172","3","active_s","A2_first",8,3.505395531655,1
"ldrc2_0_172","3","passive_ns","A2_first",8,4.81882190704,1
"ldrc2_0_172","3","passive_s","A2_first",8,4.47401702404,1
"ldrc2_1_129","1","active_ns","A2_first",8,3.243135929105,1
"ldrc2_1_129","1","active_s","A2_first",8,2.38937711716,0.875
"ldrc2_1_129","1","passive_ns","A2_first",8,3.361696958545,1
"ldrc2_1_129","1","passive_s","A2_first",8,3.18771791458,0.625
"ldrc2_1_133","1","active_ns","A2_first",8,5.16306602955,1
"ldrc2_1_133","1","active_s","A2_first",8,4.42627596855,0.625
"ldrc2_1_133","1","passive_ns","A2_first",8,3.99198102951,1
"ldrc2_1_133","1","passive_s","A2_first",8,3.83176994324,0.5
"ldrc2_1_133","2","active_ns","A2_first",8,3.47288703918,0.875
"ldrc2_1_133","2","active_s","A2_first",8,3.96431851387,1
"ldrc2_1_133","2","passive_ns","A2_first",8,3.89484596252,0.875
"ldrc2_1_133","2","passive_s","A2_first",8,4.29268884659,0.625
"ldrc2_1_133","3","active_ns","A2_first",8,4.40013098717,0.875
"ldrc2_1_133","3","active_s","A2_first",8,3.98448705673,0.875
"ldrc2_1_133","3","passive_ns","A2_first",8,4.147714972495,1
"ldrc2_1_133","3","passive_s","A2_first",8,3.76547956467,0.75
"ldrc2_1_139","2","active_ns","A2_first",8,6.19374585152,0.875
"ldrc2_1_139","2","active_s","A2_first",8,3.365225434305,0.75
"ldrc2_1_139","2","passive_ns","A2_first",8,6.65921401978,0.875
"ldrc2_1_139","2","passive_s","A2_first",8,8.39652395248,0.875
"ldrc2_1_141","1","active_ns","A2_first",8,6.242832541465,0.75
"ldrc2_1_141","1","active_s","A2_first",8,5.80395507812,0.875
"ldrc2_1_141","1","passive_ns","A2_first",8,5.63257598877,0.5
"ldrc2_1_141","1","passive_s","A2_first",8,5.25311100483,0.75
"ldrc2_1_141","2","active_ns","A2_first",8,4.25358891487,0.875
"ldrc2_1_141","2","active_s","A2_first",8,3.631867527965,1
"ldrc2_1_141","2","passive_ns","A2_first",8,6.22780013084,0.25
"ldrc2_1_141","2","passive_s","A2_first",8,3.637778043745,0.75
"ldrc2_1_141","3","active_ns","A2_first",8,3.70357203484,0.625
"ldrc2_1_141","3","active_s","A2_first",8,4.884848952295,1
"ldrc2_1_141","3","passive_ns","A2_first",8,4.576793074605,1
"ldrc2_1_141","3","passive_s","A2_first",8,3.374397039415,1
"ldrc2_1_147","1","active_ns","A2_first",8,5.56562590599,0.875
"ldrc2_1_147","1","active_s","A2_first",8,4.45753443241,0.5
"ldrc2_1_147","1","passive_ns","A2_first",8,5.69370818138,0.625
"ldrc2_1_147","1","passive_s","A2_first",8,6.93263804913,0.75
"ldrc2_1_147","3","active_ns","A2_first",8,5.68039894104,0.875
"ldrc2_1_147","3","active_s","A2_first",8,3.68213045597,0.75
"ldrc2_1_147","3","passive_ns","A2_first",8,5.686321496965,0.75
"ldrc2_1_147","3","passive_s","A2_first",8,7.17980980873,0.875
"ldrc2_1_152","2","active_ns","A2_first",8,4.223072052,0.875
"ldrc2_1_152","2","active_s","A2_first",8,4.49636435509,1
"ldrc2_1_152","2","passive_ns","A2_first",8,5.382781505585,1
"ldrc2_1_152","2","passive_s","A2_first",8,5.38509607315,0.75
"ldrc2_1_157","1","active_ns","A2_first",8,2.5944070816,0.875
"ldrc2_1_157","1","active_s","A2_first",8,3.28395795822,0.875
"ldrc2_1_157","1","passive_ns","A2_first",8,2.55230641365,1
"ldrc2_1_157","1","passive_s","A2_first",8,3.343017458915,1
"ldrc2_1_157","2","active_ns","A2_first",8,2.591648340225,1
"ldrc2_1_157","2","active_s","A2_first",8,2.9908208847,0.875
"ldrc2_1_157","2","passive_ns","A2_first",8,2.64097857475,1
"ldrc2_1_157","2","passive_s","A2_first",8,3.30329418182,0.875
"ldrc2_1_157","3","active_ns","A2_first",8,2.95930838585,1
"ldrc2_1_157","3","active_s","A2_first",8,2.970635533335,1
"ldrc2_1_157","3","passive_ns","A2_first",8,3.22364878654,0.875
"ldrc2_1_157","3","passive_s","A2_first",8,3.33497452736,0.75
"ldrc2_1_173","1","active_ns","A2_first",8,3.75934588909,1
"ldrc2_1_173","1","active_s","A2_first",8,3.05344688892,1
"ldrc2_1_173","1","passive_ns","A2_first",8,2.68280053139,1
"ldrc2_1_173","1","passive_s","A2_first",8,4.25357794762,0.875
"ldrc2_1_173","2","active_ns","A2_first",8,3.866665005685,1
"ldrc2_1_173","2","active_s","A2_first",8,3.05468559265,1
"ldrc2_1_173","2","passive_ns","A2_first",8,4.05409002304,0.875
"ldrc2_1_173","2","passive_s","A2_first",8,3.15570306778,0.875
"ldrc2_1_173","3","active_ns","A2_first",8,3.10194015503,0.625
"ldrc2_1_173","3","active_s","A2_first",8,3.43335199356,1
"ldrc2_1_173","3","passive_ns","A2_first",8,3.112963080405,1
"ldrc2_1_173","3","passive_s","A2_first",8,3.06529545784,0.75
"ldrc2_0_122_second","1","active_ns","A2_second",8,4.48919582367,0.875
"ldrc2_0_122_second","1","active_s","A2_second",8,2.99296689034,0.625
"ldrc2_0_122_second","1","passive_ns","A2_second",8,3.48989200592,1
"ldrc2_0_122_second","1","passive_s","A2_second",8,3.047742486,0.75
"ldrc2_0_122_second","2","active_ns","A2_second",8,2.82557320595,0.875
"ldrc2_0_122_second","2","active_s","A2_second",8,3.64118814468,0.875
"ldrc2_0_122_second","2","passive_ns","A2_second",8,3.291749596595,1
"ldrc2_0_122_second","2","passive_s","A2_second",8,4.44736409187,0.875
"ldrc2_0_122_second","3","active_ns","A2_second",8,3.06386399269,1
"ldrc2_0_122_second","3","active_s","A2_second",8,2.98662006855,1
"ldrc2_0_122_second","3","passive_ns","A2_second",8,3.338675379755,1
"ldrc2_0_122_second","3","passive_s","A2_second",8,3.26634299755,1
"ldrc2_0_123_second","1","active_ns","A2_second",8,4.63427448273,1
"ldrc2_0_123_second","1","active_s","A2_second",8,3.83459997177,0.875
"ldrc2_0_123_second","1","passive_ns","A2_second",8,5.267613053325,1
"ldrc2_0_123_second","1","passive_s","A2_second",8,3.86354398727,0.875
"ldrc2_0_123_second","2","active_ns","A2_second",8,3.87768292427,1
"ldrc2_0_123_second","2","active_s","A2_second",8,3.11699414253,0.875
"ldrc2_0_123_second","2","passive_ns","A2_second",8,4.164762377735,1
"ldrc2_0_123_second","2","passive_s","A2_second",8,4.022555470465,1
"ldrc2_0_123_second","3","active_ns","A2_second",8,4.693759083745,1
"ldrc2_0_123_second","3","active_s","A2_second",8,4.61152005196,0.875
"ldrc2_0_123_second","3","passive_ns","A2_second",8,3.656739473345,1
"ldrc2_0_123_second","3","passive_s","A2_second",8,3.80401110649,0.625
"ldrc2_0_124_second","1","active_ns","A2_second",8,2.514105916025,1
"ldrc2_0_124_second","1","active_s","A2_second",8,2.28273499012,1
"ldrc2_0_124_second","1","passive_ns","A2_second",8,2.61659193039,1
"ldrc2_0_124_second","1","passive_s","A2_second",8,2.71294403076,0.875
"ldrc2_0_137_second","1","active_ns","A2_second",8,5.00582695007,0.875
"ldrc2_0_137_second","1","active_s","A2_second",8,3.781404972075,1
"ldrc2_0_137_second","1","passive_ns","A2_second",8,5.37970089912,1
"ldrc2_0_137_second","1","passive_s","A2_second",8,4.97208595276,0.625
"ldrc2_0_137_second","2","active_ns","A2_second",8,6.848868846895,0.5
"ldrc2_0_137_second","2","active_s","A2_second",8,4.39785242081,0.75
"ldrc2_0_137_second","2","passive_ns","A2_second",8,4.383828520775,1
"ldrc2_0_137_second","2","passive_s","A2_second",8,4.98775196075,0.875
"ldrc2_0_137_second","3","active_ns","A2_second",8,4.68909406662,0.875
"ldrc2_0_137_second","3","active_s","A2_second",8,3.908872008325,0.75
"ldrc2_0_137_second","3","passive_ns","A2_second",8,5.30173099041,0.75
"ldrc2_0_137_second","3","passive_s","A2_second",8,3.576261639595,1
"ldrc2_0_140_second","1","active_ns","A2_second",8,6.60829901695,0.875
"ldrc2_0_140_second","1","active_s","A2_second",8,3.37609100342,0.875
"ldrc2_0_140_second","1","passive_ns","A2_second",8,4.89612388611,0.875
"ldrc2_0_140_second","1","passive_s","A2_second",8,4.10873103142,0.875
"ldrc2_0_140_second","2","active_ns","A2_second",8,5.19068300724,1
"ldrc2_0_140_second","2","active_s","A2_second",8,3.97363615036,0.875
"ldrc2_0_140_second","2","passive_ns","A2_second",8,3.96645712852,0.875
"ldrc2_0_140_second","2","passive_s","A2_second",8,4.85017299652,0.875
"ldrc2_0_140_second","3","active_ns","A2_second",8,4.796844005585,1
"ldrc2_0_140_second","3","active_s","A2_second",8,3.828911542895,1
"ldrc2_0_140_second","3","passive_ns","A2_second",8,5.202559113505,1
"ldrc2_0_140_second","3","passive_s","A2_second",8,4.66728198528,0.75
"ldrc2_0_143_second","1","active_ns","A2_second",8,3.67283737659,1
"ldrc2_0_143_second","1","active_s","A2_second",8,3.56949400902,0.75
"ldrc2_0_143_second","1","passive_ns","A2_second",8,4.620812535285,0.75
"ldrc2_0_143_second","1","passive_s","A2_second",8,4.484915971755,0.75
"ldrc2_0_143_second","2","active_ns","A2_second",8,4.29977488518,0.875
"ldrc2_0_143_second","2","active_s","A2_second",8,4.41004741192,0.75
"ldrc2_0_143_second","2","passive_ns","A2_second",8,4.427911996845,1
"ldrc2_0_143_second","2","passive_s","A2_second",8,4.58632993698,0.5
"ldrc2_0_143_second","3","active_ns","A2_second",8,4.751557827,0.875
"ldrc2_0_143_second","3","active_s","A2_second",8,3.461587905885,0.75
"ldrc2_0_143_second","3","passive_ns","A2_second",8,5.286052942275,1
"ldrc2_0_143_second","3","passive_s","A2_second",8,3.959287405015,0.75
"ldrc2_0_145_second","1","active_ns","A2_second",8,4.729020118715,1
"ldrc2_0_145_second","1","active_s","A2_second",8,3.05943906307,1
"ldrc2_0_145_second","1","passive_ns","A2_second",8,3.83148312569,0.875
"ldrc2_0_145_second","1","passive_s","A2_second",8,3.853282570835,1
"ldrc2_0_145_second","2","active_ns","A2_second",8,3.21756350994,1
"ldrc2_0_145_second","2","active_s","A2_second",8,3.28341341019,1
"ldrc2_0_145_second","2","passive_ns","A2_second",8,3.56283092499,1
"ldrc2_0_145_second","2","passive_s","A2_second",8,2.951142430305,1
"ldrc2_0_145_second","3","active_ns","A2_second",8,3.351831555365,1
"ldrc2_0_145_second","3","active_s","A2_second",8,3.003650069235,1
"ldrc2_0_145_second","3","passive_ns","A2_second",8,3.25586104393,0.875
"ldrc2_0_145_second","3","passive_s","A2_second",8,3.90768647194,1
"ldrc2_1_115_second","1","active_ns","A2_second",8,3.74217057228,1
"ldrc2_1_115_second","1","active_s","A2_second",8,2.6817009449,1
"ldrc2_1_115_second","1","passive_ns","A2_second",8,4.952055454255,1
"ldrc2_1_115_second","1","passive_s","A2_second",8,4.270272493365,1
"ldrc2_1_129_second","1","active_ns","A2_second",8,3.263911008835,1
"ldrc2_1_129_second","1","active_s","A2_second",8,2.89583349228,0.75
"ldrc2_1_129_second","1","passive_ns","A2_second",8,3.223667025565,1
"ldrc2_1_129_second","1","passive_s","A2_second",8,4.69177758694,0.75
"ldrc2_1_129_second","2","active_ns","A2_second",8,2.9289150238,0.875
"ldrc2_1_129_second","2","active_s","A2_second",8,3.17798304558,0.625
"ldrc2_1_129_second","2","passive_ns","A2_second",8,2.5692961216,0.5
"ldrc2_1_129_second","2","passive_s","A2_second",8,5.97635149956,0.75
"ldrc2_1_129_second","3","active_ns","A2_second",8,3.015673995015,1
"ldrc2_1_129_second","3","active_s","A2_second",8,3.36644053459,0.75
"ldrc2_1_129_second","3","passive_ns","A2_second",8,4.11914503574,1
"ldrc2_1_129_second","3","passive_s","A2_second",8,3.53247451782,0.5
"ldrc2_1_133_second","1","active_ns","A2_second",8,5.353833436965,0.75
"ldrc2_1_133_second","1","active_s","A2_second",8,4.2827398777,0.875
"ldrc2_1_133_second","1","passive_ns","A2_second",8,4.515961527825,1
"ldrc2_1_133_second","1","passive_s","A2_second",8,4.499183654785,1
"ldrc2_1_133_second","2","active_ns","A2_second",8,4.59210300446,0.875
"ldrc2_1_133_second","2","active_s","A2_second",8,3.640589118005,0.75
"ldrc2_1_133_second","2","passive_ns","A2_second",8,4.442241072655,1
"ldrc2_1_133_second","2","passive_s","A2_second",8,4.291185975075,1
"ldrc2_1_133_second","3","active_ns","A2_second",8,5.31564617157,0.875
"ldrc2_1_133_second","3","active_s","A2_second",8,4.31137251854,1
"ldrc2_1_133_second","3","passive_ns","A2_second",8,4.49902486801,0.875
"ldrc2_1_133_second","3","passive_s","A2_second",8,3.721613049505,0.75
"ldrc2_1_134_second","1","active_ns","A2_second",8,5.297273516655,0.5
"ldrc2_1_134_second","1","active_s","A2_second",8,4.22566795349,0.75
"ldrc2_1_134_second","1","passive_ns","A2_second",8,3.94769692421,0.875
"ldrc2_1_134_second","1","passive_s","A2_second",8,5.21489107609,0.75
"ldrc2_1_134_second","2","active_ns","A2_second",8,3.26333844662,1
"ldrc2_1_134_second","2","active_s","A2_second",8,3.93488001823,0.875
"ldrc2_1_134_second","2","passive_ns","A2_second",8,3.07247400284,0.625
"ldrc2_1_134_second","2","passive_s","A2_second",8,3.95341587067,0.625
"ldrc2_1_141_second","1","active_ns","A2_second",8,5.32296192646,0.75
"ldrc2_1_141_second","1","active_s","A2_second",8,3.82803201675,0.875
"ldrc2_1_141_second","1","passive_ns","A2_second",8,5.75645208359,0.75
"ldrc2_1_141_second","1","passive_s","A2_second",8,3.75488996506,0.875
"ldrc2_1_141_second","3","active_ns","A2_second",8,5.442667961125,1
"ldrc2_1_141_second","3","active_s","A2_second",8,4.05960154533,1
"ldrc2_1_141_second","3","passive_ns","A2_second",8,4.84952950478,1
"ldrc2_1_141_second","3","passive_s","A2_second",8,3.77711391449,0.875
"ldrc2_1_173_second","1","active_ns","A2_second",8,3.39910042286,1
"ldrc2_1_173_second","1","active_s","A2_second",8,3.04575586319,0.875
"ldrc2_1_173_second","1","passive_ns","A2_second",8,4.34304010868,1
"ldrc2_1_173_second","1","passive_s","A2_second",8,3.82083249092,1
"ldrc2_1_173_second","2","active_ns","A2_second",8,4.030606508255,1
"ldrc2_1_173_second","2","active_s","A2_second",8,4.53063893318,0.875
"ldrc2_1_173_second","2","passive_ns","A2_second",8,4.230335474015,1
"ldrc2_1_173_second","2","passive_s","A2_second",8,6.27729916573,0.375
"ldrc2_1_173_second","3","active_ns","A2_second",8,3.79748106003,1
"ldrc2_1_173_second","3","active_s","A2_second",8,3.268000483515,0.75
"ldrc2_1_173_second","3","passive_ns","A2_second",8,3.712092876435,1
"ldrc2_1_173_second","3","passive_s","A2_second",8,3.3500418663,0.875
"ldrc3_0_202","1","active_ns","A3_first",8,5.10034203529,0.625
"ldrc3_0_202","1","active_s","A3_first",8,3.17544817924,0.875
"ldrc3_0_202","1","passive_ns","A3_first",8,3.78851985931,0.875
"ldrc3_0_202","1","passive_s","A3_first",8,3.93857812881,0.875
"ldrc3_0_216","1","active_ns","A3_first",8,4.52798986435,0.875
"ldrc3_0_216","1","active_s","A3_first",8,3.33636593819,0.875
"ldrc3_0_216","1","passive_ns","A3_first",8,5.65046596527,0.875
"ldrc3_0_216","1","passive_s","A3_first",8,3.93373560905,1
"ldrc3_0_216","2","active_ns","A3_first",8,3.693054914475,0.5
"ldrc3_0_216","2","active_s","A3_first",8,3.595446944235,1
"ldrc3_0_216","2","passive_ns","A3_first",8,4.59143614769,0.875
"ldrc3_0_216","2","passive_s","A3_first",8,4.38057112694,0.875
"ldrc3_0_216","3","active_ns","A3_first",8,4.31553542614,1
"ldrc3_0_216","3","active_s","A3_first",8,4.009538531305,0.75
"ldrc3_0_216","3","passive_ns","A3_first",8,4.27395892143,0.875
"ldrc3_0_216","3","passive_s","A3_first",8,4.07969105244,0.5
"ldrc3_0_217","1","active_ns","A3_first",8,4.83357107639,1
"ldrc3_0_217","1","active_s","A3_first",8,3.914448022845,0.75
"ldrc3_0_217","1","passive_ns","A3_first",8,5.27633404732,0.875
"ldrc3_0_217","1","passive_s","A3_first",8,3.36815810204,0.875
"ldrc3_0_217","2","active_ns","A3_first",8,4.99141740799,0.75
"ldrc3_0_217","2","active_s","A3_first",8,3.380893468855,1
"ldrc3_0_217","2","passive_ns","A3_first",8,6.05486512184,0.875
"ldrc3_0_217","2","passive_s","A3_first",8,4.09616398811,0.625
"ldrc3_0_217","3","active_ns","A3_first",8,3.676455020905,0.75
"ldrc3_0_217","3","active_s","A3_first",8,3.63806295395,1
"ldrc3_0_217","3","passive_ns","A3_first",8,4.51288449764,1
"ldrc3_0_217","3","passive_s","A3_first",8,3.70018386841,0.875
"ldrc3_0_219","1","active_ns","A3_first",8,4.72427201271,0.75
"ldrc3_0_219","1","active_s","A3_first",8,4.174296975135,1
"ldrc3_0_219","1","passive_ns","A3_first",8,5.313021063805,1
"ldrc3_0_219","1","passive_s","A3_first",8,4.494015455245,0.75
"ldrc3_0_219","3","active_ns","A3_first",8,4.18317592144,0.75
"ldrc3_0_219","3","active_s","A3_first",8,3.14990401268,0.875
"ldrc3_0_219","3","passive_ns","A3_first",8,5.47370135784,0.75
"ldrc3_0_219","3","passive_s","A3_first",8,3.9103178978,0.875
"ldrc3_0_222","1","active_ns","A3_first",8,4.92410993576,0.875
"ldrc3_0_222","1","active_s","A3_first",8,3.15200090408,0.875
"ldrc3_0_222","1","passive_ns","A3_first",8,4.631749510765,1
"ldrc3_0_222","1","passive_s","A3_first",8,5.62970209122,0.375
"ldrc3_0_222","2","active_ns","A3_first",8,5.36798405647,0.875
"ldrc3_0_222","2","active_s","A3_first",8,4.21813607216,0.625
"ldrc3_0_222","2","passive_ns","A3_first",8,4.4523370266,0.875
"ldrc3_0_222","2","passive_s","A3_first",8,5.499210476875,0.75
"ldrc3_0_222","3","active_ns","A3_first",8,5.098405003545,1
"ldrc3_0_222","3","active_s","A3_first",8,4.74898147583,0.75
"ldrc3_0_222","3","passive_ns","A3_first",8,4.304473638535,1
"ldrc3_0_222","3","passive_s","A3_first",8,5.260372400285,0.75
"ldrc3_0_234","1","active_ns","A3_first",8,3.457360506055,1
"ldrc3_0_234","1","active_s","A3_first",8,3.09537804127,1
"ldrc3_0_234","1","passive_ns","A3_first",8,3.570236444475,1
"ldrc3_0_234","1","passive_s","A3_first",8,3.34805548191,0.75
