"subind","runnum","cond_type","group","N","rt_median","acc_avg"
"2798_1_third","2","active_s","H_third",8,5.51909130169,0.375
"2798_1_third","2","passive_ns","H_third",8,5.63340303139,1
"2798_1_third","2","passive_s","H_third",8,6.06115174856,0.375
"LDFHO10238_1","1","active_ns","H2_first",8,4.55890228608,0.75
"LDFHO10238_1","1","active_s","H2_first",8,3.47040592237,0.625
"LDFHO10238_1","1","passive_ns","H2_first",8,4.6317866764,0.625
"LDFHO10238_1","1","passive_s","H2_first",8,4.72118885225,0.875
"LDFHO10297_1","1","active_ns","H2_first",8,5.06063382599,0.875
"LDFHO10297_1","1","active_s","H2_first",8,3.840489152875,0.75
"LDFHO10297_1","1","passive_ns","H2_first",8,3.84717933643,0.875
"LDFHO10297_1","1","passive_s","H2_first",8,4.19454516432,1
"LDFHO10297_1","2","active_ns","H2_first",8,4.23590379411,1
"LDFHO10297_1","2","active_s","H2_first",8,2.97213572627,0.875
"LDFHO10297_1","2","passive_ns","H2_first",8,3.933866849045,0.75
"LDFHO10297_1","2","passive_s","H2_first",8,3.7182720539,0.75
"LDFHO10328_1","1","active_ns","H2_first",8,4.11118157439,0.875
"LDFHO10328_1","1","active_s","H2_first",8,3.88002144718,0.875
"LDFHO10328_1","1","passive_ns","H2_first",8,3.44581248575,1
"LDFHO10328_1","1","passive_s","H2_first",8,5.16766494038,0.625
"LDFHO10328_1","2","active_ns","H2_first",8,4.614947277005,0.75
"LDFHO10328_1","2","active_s","H2_first",8,3.3228385191,0.625
"LDFHO10328_1","2","passive_ns","H2_first",8,4.64117344675,0.625
"LDFHO10328_1","2","passive_s","H2_first",8,3.95106384408,0.875
"LDFHO10328_1","3","active_ns","H2_first",8,3.730236873045,0.75
"LDFHO10328_1","3","active_s","H2_first",8,4.026461333495,1
"LDFHO10328_1","3","passive_ns","H2_first",8,4.4148642658,0.75
"LDFHO10328_1","3","passive_s","H2_first",8,4.57497423919,0.375
"LDFHO10493_1","1","active_ns","H2_first",8,3.60108450382,1
"LDFHO10493_1","1","active_s","H2_first",8,3.111319093755,0.75
"LDFHO10493_1","1","passive_ns","H2_first",8,3.963348014385,1
"LDFHO10493_1","1","passive_s","H2_first",8,3.67346154196,0.875
"LDFHO10493_1","2","active_ns","H2_first",8,3.38147169002,0.875
"LDFHO10493_1","2","active_s","H2_first",8,2.710866018655,1
"LDFHO10493_1","2","passive_ns","H2_first",8,2.843830343585,1
"LDFHO10493_1","2","passive_s","H2_first",8,3.41701913963,0.875
"/LDFHO1794_1","1","active_ns","H2_first",8,5.83585306817,0.75
"/LDFHO1794_1","1","active_s","H2_first",8,4.66255243219,0.75
"/LDFHO1794_1","1","passive_ns","H2_first",8,4.69695300622,0.875
"/LDFHO1794_1","1","passive_s","H2_first",8,3.88927720231,0.625
"/LDFHO1794_1","2","active_ns","H2_first",8,5.663166841045,0.75
"/LDFHO1794_1","2","active_s","H2_first",8,5.30774020818,0.625
"/LDFHO1794_1","2","passive_ns","H2_first",8,6.19980378428,0.625
"/LDFHO1794_1","2","passive_s","H2_first",8,3.86008863292,0.625
"/LDFHO5782_1","1","active_ns","H2_first",8,4.8303480871,0.5
"/LDFHO5782_1","1","active_s","H2_first",8,4.359522739905,1
"/LDFHO5782_1","1","passive_ns","H2_first",8,4.4121575837,0.625
"/LDFHO5782_1","1","passive_s","H2_first",8,5.119854149455,0.75
"/LDFHO5782_1","2","active_ns","H2_first",8,3.96085556118,1
"/LDFHO5782_1","2","active_s","H2_first",8,3.485549282545,0.75
"/LDFHO5782_1","2","passive_ns","H2_first",8,3.59985175509,1
"/LDFHO5782_1","2","passive_s","H2_first",8,3.38625186541,0.625
"/LDFHO5782_1","3","active_ns","H2_first",8,3.862683216995,0.75
"/LDFHO5782_1","3","active_s","H2_first",8,3.08375679143,0.625
"/LDFHO5782_1","3","passive_ns","H2_first",8,3.70457303136,0.875
"/LDFHO5782_1","3","passive_s","H2_first",8,4.39146730453,0.5
"/LDFHO9087_1","2","active_ns","H2_first",8,2.6961227887,1
"/LDFHO9087_1","2","active_s","H2_first",8,2.90004373909,0.875
"/LDFHO9087_1","2","passive_ns","H2_first",8,3.281864043745,1
"/LDFHO9087_1","2","passive_s","H2_first",8,4.4613628183,0.75
"/LDFHO9087_1","3","active_ns","H2_first",8,2.23509561949,1
"/LDFHO9087_1","3","active_s","H2_first",8,2.33825348678,1
"/LDFHO9087_1","3","passive_ns","H2_first",8,2.49116308437,1
"/LDFHO9087_1","3","passive_s","H2_first",8,3.485074382135,0.75
"c_032","1","active_ns","A_control",8,4.844091653825,1
"c_032","1","active_s","A_control",8,3.22115445137,1
"c_032","1","passive_ns","A_control",8,4.61464214325,0.875
"c_032","1","passive_s","A_control",8,4.2492095232,1
"c_032","2","active_ns","A_control",8,4.36336803436,0.875
"c_032","2","active_s","A_control",8,3.69406449795,1
"c_032","2","passive_ns","A_control",8,4.56101202965,0.875
"c_032","2","passive_s","A_control",8,3.5741019249,0.625
"c_032","3","active_ns","A_control",8,3.77836084366,0.875
"c_032","3","active_s","A_control",8,3.91113948822,0.5
"c_032","3","passive_ns","A_control",8,4.23277497292,0.875
"c_032","3","passive_s","A_control",8,4.74646353722,0.5
"c_037","1","active_ns","A_control",8,2.93185353279,1
"c_037","1","active_s","A_control",8,2.95568799973,0.875
"c_037","1","passive_ns","A_control",8,3.11322188377,1
"c_037","1","passive_s","A_control",8,3.66295492649,0.75
"c_037","2","active_ns","A_control",8,3.176707983015,1
"c_037","2","active_s","A_control",8,3.78125345707,1
"c_037","2","passive_ns","A_control",8,3.73235297203,1
"c_037","2","passive_s","A_control",8,3.51440048218,1
"c_039","1","active_ns","A_control",8,4.90693378448,0.875
"c_039","1","active_s","A_control",8,4.428172945975,0.75
"c_039","1","passive_ns","A_control",8,4.601682901385,1
"c_039","1","passive_s","A_control",8,3.90643882751,0.625
"c_039","2","active_ns","A_control",8,3.55359005928,0.875
"c_039","2","active_s","A_control",8,2.357166051865,1
"c_039","2","passive_ns","A_control",8,3.53855907917,0.75
"c_039","2","passive_s","A_control",8,3.0196378231,0.625
"c_039","3","active_ns","A_control",8,3.288960576055,0.75
"c_039","3","active_s","A_control",8,2.87589085102,1
"c_039","3","passive_ns","A_control",8,3.842274546625,1
"c_039","3","passive_s","A_control",8,4.512879014015,1
"c_043","1","active_ns","A_control",8,5.07118010521,0.625
"c_043","1","active_s","A_control",8,4.47788786888,0.625
"c_043","1","passive_ns","A_control",8,6.04098546505,0.75
"c_043","1","passive_s","A_control",8,5.16156005859,0.625
"c_043","2","active_ns","A_control",8,4.9840849638,1
"c_043","2","active_s","A_control",8,3.73214101791,0.625
"c_043","2","passive_ns","A_control",8,5.16675186157,0.875
"c_043","2","passive_s","A_control",8,5.4174888134,0.625
"c_043","3","active_ns","A_control",8,4.84954094887,0.875
"c_043","3","active_s","A_control",8,4.91855692863,0.875
"c_043","3","passive_ns","A_control",8,4.699108600615,1
"c_043","3","passive_s","A_control",8,5.179793357845,0.75
"c_044","1","active_ns","A_control",8,4.5195915699,0.75
"c_044","1","active_s","A_control",8,3.06866383553,0.875
"c_044","1","passive_ns","A_control",8,5.18877387047,0.875
"c_044","1","passive_s","A_control",8,4.31923699379,1
"c_044","2","active_ns","A_control",8,5.547350883485,1
"c_044","2","active_s","A_control",8,3.94061899185,1
"c_044","2","passive_ns","A_control",8,4.01738190651,0.875
"c_044","2","passive_s","A_control",8,3.93298208714,0.75
"c_045","1","active_ns","A_control",8,3.239506959915,1
"c_045","1","active_s","A_control",8,4.00256514549,0.875
"c_045","1","passive_ns","A_control",8,3.941857934,1
"c_045","1","passive_s","A_control",8,3.025015592575,1
"c_045","2","active_ns","A_control",8,3.393564105035,1
"c_045","2","active_s","A_control",8,2.472705602645,1
"c_045","2","passive_ns","A_control",8,2.974604010585,1
"c_045","2","passive_s","A_control",8,3.08622944355,1
"c_046","1","active_ns","A_control",8,4.339198470115,1
"c_046","1","active_s","A_control",8,3.614659428595,1
"c_046","1","passive_ns","A_control",8,5.100748538975,1
"c_046","1","passive_s","A_control",8,2.83969378471,0.875
"c_046","3","active_ns","A_control",8,4.090595960615,1
"c_046","3","active_s","A_control",8,2.534969568255,1
"c_046","3","passive_ns","A_control",8,4.052750587465,1
"c_046","3","passive_s","A_control",8,3.231099963185,1
"c_047","1","active_ns","A_control",8,3.3092880249,0.875
"c_047","1","active_s","A_control",8,3.34115445614,1
"c_047","1","passive_ns","A_control",8,3.154088974,1
"c_047","1","passive_s","A_control",8,2.74751400948,0.5
"c_047","2","active_ns","A_control",8,3.86510491371,0.875
"c_047","2","active_s","A_control",8,4.31161248684,1
"c_047","2","passive_ns","A_control",8,3.26295781136,0.875
"c_047","2","passive_s","A_control",8,3.06138408184,1
"c_058","1","active_ns","A_control",8,1.625754594805,1
"c_058","1","active_s","A_control",8,1.74899601936,0.875
"c_058","1","passive_ns","A_control",8,1.95235359669,1
"c_058","1","passive_s","A_control",8,1.77130997181,1
"c_058","3","active_ns","A_control",8,1.875854492185,1
"c_058","3","active_s","A_control",8,1.50820207596,0.875
"c_058","3","passive_ns","A_control",8,1.65564656258,1
"c_058","3","passive_s","A_control",8,1.590346455575,1
"c_059","1","active_ns","A_control",8,2.4634295702,1
"c_059","1","active_s","A_control",8,2.74264085293,1
"c_059","1","passive_ns","A_control",8,3.26553893089,0.875
"c_059","1","passive_s","A_control",8,2.549661874775,1
"c_059","2","active_ns","A_control",8,2.597250580785,1
"c_059","2","active_s","A_control",8,2.582454442975,1
"c_059","2","passive_ns","A_control",8,2.605439066885,1
"c_059","2","passive_s","A_control",8,4.64707803726,0.875
"c_059","3","active_ns","A_control",8,2.156616449355,1
"c_059","3","active_s","A_control",8,2.28874397278,1
"c_059","3","passive_ns","A_control",8,4.05102610588,1
"c_059","3","passive_s","A_control",8,2.511812567715,1
"c_061","1","active_ns","A_control",8,4.04655408859,0.875
"c_061","1","active_s","A_control",8,4.15447795391,0.75
"c_061","1","passive_ns","A_control",8,3.92757344246,0.75
"c_061","1","passive_s","A_control",8,4.271421551705,1
"c_061","2","active_ns","A_control",8,4.45882701874,0.625
"c_061","2","active_s","A_control",8,2.942561507225,1
"c_061","2","passive_ns","A_control",8,4.81544280052,0.375
"c_061","2","passive_s","A_control",8,4.01171088219,0.875
"c_061","3","active_ns","A_control",8,4.77526688576,0.875
"c_061","3","active_s","A_control",8,2.797820925715,1
"c_061","3","passive_ns","A_control",8,5.367352366445,0.75
"c_061","3","passive_s","A_control",8,2.784301400185,1
"c_062","1","active_ns","A_control",8,5.80394101143,0.75
"c_062","1","active_s","A_control",8,2.67589998245,1
"c_062","1","passive_ns","A_control",8,4.70946502686,0.875
"c_062","1","passive_s","A_control",8,3.47175359726,1
"c_062","2","active_ns","A_control",8,4.94412779808,0.625
"c_062","2","active_s","A_control",8,3.219945907595,1
"c_062","2","passive_ns","A_control",8,4.97228598595,0.625
"c_062","2","passive_s","A_control",8,2.799973130225,1
"c_078","1","active_ns","A_control",8,2.99181854725,1
"c_078","1","active_s","A_control",8,2.54525399208,0.875
"c_078","1","passive_ns","A_control",8,2.64457798004,1
"c_078","1","passive_s","A_control",8,2.385604023935,1
"c_078","2","active_ns","A_control",8,2.875893116,1
"c_078","2","active_s","A_control",8,2.78064441681,0.75
"c_078","2","passive_ns","A_control",8,3.81534600258,0.875
"c_078","2","passive_s","A_control",8,3.15945053101,0.75
"c_079","1","active_ns","A_control",8,5.1208691597,0.875
"c_079","1","active_s","A_control",8,4.601143956185,1
"c_079","1","passive_ns","A_control",8,5.75478696823,0.75
"c_079","1","passive_s","A_control",8,6.38740336895,1
"c_079","2","active_ns","A_control",8,4.354197502135,1
"c_079","2","active_s","A_control",8,4.22195291519,0.875
"c_079","2","passive_ns","A_control",8,5.48205494881,0.875
"c_079","2","passive_s","A_control",8,3.81082701683,0.875
"c_079","3","active_ns","A_control",8,3.25594806671,0.875
"c_079","3","active_s","A_control",8,3.516979932785,1
"c_079","3","passive_ns","A_control",8,3.971638560295,1
"c_079","3","passive_s","A_control",8,3.55481600761,0.875
"c_081","1","active_ns","A_control",8,4.60787343979,1
"c_081","1","active_s","A_control",8,3.3644490242,0.875
"c_081","1","passive_ns","A_control",8,4.436034560205,1
"c_081","1","passive_s","A_control",8,3.62925601006,0.875
"c_081","2","active_ns","A_control",8,3.52823615074,0.875
"c_081","2","active_s","A_control",8,3.18392014503,0.875
"c_081","2","passive_ns","A_control",8,3.19940495491,1
"c_081","2","passive_s","A_control",8,3.097561001775,1
"c_081","3","active_ns","A_control",8,2.97395348549,0.75
"c_081","3","active_s","A_control",8,2.695060014725,1
"c_081","3","passive_ns","A_control",8,3.06409096718,0.875
"c_081","3","passive_s","A_control",8,2.93112897873,0.625
"c_082","1","active_ns","A_control",8,3.292336463925,1
"c_082","1","active_s","A_control",8,3.33301591873,1
"c_082","1","passive_ns","A_control",8,3.063678979875,1
"c_082","1","passive_s","A_control",8,3.515585064885,0.5
"c_082","2","active_ns","A_control",8,2.61032414436,0.875
"c_082","2","active_s","A_control",8,2.7734811306,0.875
"c_082","2","passive_ns","A_control",8,2.61688542366,1
"c_082","2","passive_s","A_control",8,3.102609992025,0.75
"c_082","3","active_ns","A_control",8,2.596596956255,1
"c_082","3","active_s","A_control",8,2.41156601906,1
"c_082","3","passive_ns","A_control",8,2.77986907959,1
"c_082","3","passive_s","A_control",8,2.756285071375,0.75
"c_084","1","active_ns","A_control",8,3.67834496498,1
"c_084","1","active_s","A_control",8,2.8314050436,1
"c_084","1","passive_ns","A_control",8,3.87609744072,1
"c_084","1","passive_s","A_control",8,3.19332957268,1
"c_084","2","active_ns","A_control",8,3.598004102705,1
"c_084","2","active_s","A_control",8,3.80735564232,1
"c_084","2","passive_ns","A_control",8,3.80945849419,1
"c_084","2","passive_s","A_control",8,2.90858399868,1
"c_084","3","active_ns","A_control",8,4.52378606796,0.875
"c_084","3","active_s","A_control",8,2.60206568241,1
"c_084","3","passive_ns","A_control",8,3.293152451515,1
"c_084","3","passive_s","A_control",8,2.77876496315,1
"c_085","2","active_ns","A_control",8,4.53726005554,0.875
"c_085","2","active_s","A_control",8,2.44408249855,1
"c_085","2","passive_ns","A_control",8,5.04968714714,0.625
"c_085","2","passive_s","A_control",8,3.08231210709,0.875
"c_085","3","active_ns","A_control",8,4.13975000381,0.875
"c_085","3","active_s","A_control",8,2.788623929025,1
"c_085","3","passive_ns","A_control",8,3.89484012127,1
"c_085","3","passive_s","A_control",8,2.77519607544,0.875
"c_086","1","active_ns","A_control",8,3.7354118824,0.875
"c_086","1","active_s","A_control",8,2.945689439775,0.75
"c_086","1","passive_ns","A_control",8,4.1784504652,1
"c_086","1","passive_s","A_control",8,3.67332804203,1
"c_086","2","active_ns","A_control",8,3.10226106644,0.625
"c_086","2","active_s","A_control",8,3.0736464262,1
"c_086","2","passive_ns","A_control",8,4.6999130249,0.875
"c_086","2","passive_s","A_control",8,3.198040127755,1
"c_086","3","active_ns","A_control",8,2.918658018115,1
"c_086","3","active_s","A_control",8,2.29617249966,1
"c_086","3","passive_ns","A_control",8,4.20734405518,0.875
"c_086","3","passive_s","A_control",8,3.89801979065,0.875
"c_101","1","active_ns","A_control",8,2.984288573265,1
"c_101","1","active_s","A_control",8,2.134618401525,1
"c_101","1","passive_ns","A_control",8,2.59489965439,1
"c_101","1","passive_s","A_control",8,2.830961823465,1
"c_101","2","active_ns","A_control",8,3.028995513915,1
"c_101","2","active_s","A_control",8,3.1603178978,0.875
"c_101","2","passive_ns","A_control",8,3.028966903685,1
"c_101","2","passive_s","A_control",8,4.25926744938,0.5
"c_101","3","active_ns","A_control",8,2.144763588905,1
"c_101","3","active_s","A_control",8,2.717199444775,1
"c_101","3","passive_ns","A_control",8,2.77538657188,1
"c_101","3","passive_s","A_control",8,3.051149487495,1
"c_103","1","active_ns","A_control",8,4.417694926265,1
"c_103","1","active_s","A_control",8,4.380651593205,0.75
"c_103","1","passive_ns","A_control",8,4.47061896324,0.875
"c_103","1","passive_s","A_control",8,4.80514848232,0.5
"c_103","2","active_ns","A_control",8,3.69794106483,0.875
"c_103","2","active_s","A_control",8,4.355362534525,0.75
"c_103","2","passive_ns","A_control",8,4.46572089195,0.875
"c_103","2","passive_s","A_control",8,4.976093053815,0.25
"8957","1","active_ns","H_control_first",8,5.575766603435,0.75
"8957","1","active_s","H_control_first",8,5.04439976183,0.5
"8957","1","passive_ns","H_control_first",8,6.6126448426,0.75
"8957","1","passive_s","H_control_first",8,5.76582467284,0.5
"8957","2","active_ns","H_control_first",8,5.23122207309,0.75
"8957","2","active_s","H_control_first",8,5.57259149477,0.625
"8957","2","passive_ns","H_control_first",8,5.41003707323,0.875
"8957","2","passive_s","H_control_first",8,5.61635414078,0.5
"8957","3","active_ns","H_control_first",8,3.77546853201,0.875
"8957","3","active_s","H_control_first",8,5.246777774395,0.75
"8957","3","passive_ns","H_control_first",8,5.41503877813,0.75
"8957","3","passive_s","H_control_first",8,5.736785230135,0.25
"8960","1","active_ns","H_control_first",8,4.48227045211,0.75
"8960","1","active_s","H_control_first",8,4.3985128935,1
"8960","1","passive_ns","H_control_first",8,7.31591046305,0.875
"8960","1","passive_s","H_control_first",8,4.30254855213,0.75
"8960","2","active_ns","H_control_first",8,5.134185116055,0.75
"8960","2","active_s","H_control_first",8,4.10327659699,0.5
"8960","2","passive_ns","H_control_first",8,7.29543938728,1
"8960","2","passive_s","H_control_first",8,4.81849453631,0.625
"8960","3","active_ns","H_control_first",8,7.33808963494,0.875
"8960","3","active_s","H_control_first",8,4.33519302316,0.875
"8960","3","passive_ns","H_control_first",8,6.24099347739,1
"8960","3","passive_s","H_control_first",8,4.63228360955,0.75
"8961","1","active_ns","H_control_first",8,3.26722577214,1
"8961","1","active_s","H_control_first",8,3.051263825185,0.75
"8961","1","passive_ns","H_control_first",8,3.397369816445,1
"8961","1","passive_s","H_control_first",8,3.53283946188,0.875
"8961","2","active_ns","H_control_first",8,3.05551905102,1
"8961","2","active_s","H_control_first",8,2.30390933933,1
"8961","2","passive_ns","H_control_first",8,3.673676590985,1
"8961","2","passive_s","H_control_first",8,3.01802134271,0.875
"8961","3","active_ns","H_control_first",8,3.59004507509,1
"8961","3","active_s","H_control_first",8,2.060752392045,1
"8961","3","passive_ns","H_control_first",8,3.58996842215,1
"8961","3","passive_s","H_control_first",8,2.733158085225,0.75
"8963","1","active_ns","H_control_first",8,3.02585100242,0.875
"8963","1","active_s","H_control_first",8,2.999439138305,1
"8963","1","passive_ns","H_control_first",8,3.71178386417,0.875
"8963","1","passive_s","H_control_first",8,4.157290984685,1
"8963","2","active_ns","H_control_first",8,3.24008910569,1
"8963","2","active_s","H_control_first",8,3.14389688047,1
"8963","2","passive_ns","H_control_first",8,3.867340306535,0.75
"8963","2","passive_s","H_control_first",8,3.59529887666,1
"8963","3","active_ns","H_control_first",8,3.43500029831,1
"8963","3","active_s","H_control_first",8,3.159376979265,1
"8963","3","passive_ns","H_control_first",8,3.73542263368,1
"8963","3","passive_s","H_control_first",8,3.79450335786,0.875
"8972","1","active_ns","H_control_first",8,3.049379706335,1
"8972","1","active_s","H_control_first",8,2.59249562803,0.875
"8972","1","passive_ns","H_control_first",8,3.66955246715,1
"8972","1","passive_s","H_control_first",8,3.91243700852,0.625
"8972","2","active_ns","H_control_first",8,3.11321357084,0.875
"8972","2","active_s","H_control_first",8,4.79726207852,0.75
"8972","2","passive_ns","H_control_first",8,4.427503992655,1
"8972","2","passive_s","H_control_first",8,3.86974326899,1
"8972","3","active_ns","H_control_first",8,3.283169847225,1
"8972","3","active_s","H_control_first",8,3.22525680608,0.75
"8972","3","passive_ns","H_control_first",8,3.35467766777,0.875
"8972","3","passive_s","H_control_first",8,3.40170959083,0.875
"8960_c_second","1","active_ns","H_control_second",8,3.77872142615,1
"8960_c_second","1","active_s","H_control_second",8,4.711056707935,0.75
"8960_c_second","1","passive_ns","H_control_second",8,3.875280829175,1
"8960_c_second","1","passive_s","H_control_second",8,4.05073930281,0.625
"8960_c_second","2","active_ns","H_control_second",8,4.06594418266,0.875
"8960_c_second","2","active_s","H_control_second",8,3.29535524545,0.5
"8960_c_second","2","passive_ns","H_control_second",8,3.765286471445,1
"8960_c_second","2","passive_s","H_control_second",8,4.42350304121,0.625
"8960_c_second","3","active_ns","H_control_second",8,3.79355272318,0.875
"8960_c_second","3","active_s","H_control_second",8,4.262377820045,0.75
"8960_c_second","3","passive_ns","H_control_second",8,3.659074960745,1
"8960_c_second","3","passive_s","H_control_second",8,4.39692887663,0.75
"8961_c_second","1","active_ns","H_control_second",8,2.430069090105,1
"8961_c_second","1","active_s","H_control_second",8,2.07419658951,0.875
"8961_c_second","1","passive_ns","H_control_second",8,2.679146690225,1
"8961_c_second","1","passive_s","H_control_second",8,3.19153952471,0.625
"8961_c_second","2","active_ns","H_control_second",8,2.855745273025,1
"8961_c_second","2","active_s","H_control_second",8,2.429354916715,1
"8961_c_second","2","passive_ns","H_control_second",8,2.65358599991,1
"8961_c_second","2","passive_s","H_control_second",8,2.82234131917,0.75
"8961_c_second","3","active_ns","H_control_second",8,2.771531488035,1
"8961_c_second","3","active_s","H_control_second",8,2.25652298117,1
"8961_c_second","3","passive_ns","H_control_second",8,3.028612769065,1
"8961_c_second","3","passive_s","H_control_second",8,2.510280343185,1
"8963_c_second","1","active_ns","H_control_second",8,3.448579309395,1
"8963_c_second","1","active_s","H_control_second",8,3.3485313821,0.875
"8963_c_second","1","passive_ns","H_control_second",8,4.11724110273,1
"8963_c_second","1","passive_s","H_control_second",8,3.097857614455,1
"8963_c_second","2","active_ns","H_control_second",8,3.64049887847,1
"8963_c_second","2","active_s","H_control_second",8,3.37007633992,1
"8963_c_second","2","passive_ns","H_control_second",8,4.8149931428,0.875
"8963_c_second","2","passive_s","H_control_second",8,3.712172900175,0.75
"8963_c_second","3","active_ns","H_control_second",8,4.20461516518,0.875
"8963_c_second","3","active_s","H_control_second",8,4.384387160855,1
"8963_c_second","3","passive_ns","H_control_second",8,4.52722511248,1
"8963_c_second","3","passive_s","H_control_second",8,4.15996059926,1
"8967_c_second","1","active_ns","H_control_second",8,3.28806204209,1
"8967_c_second","1","active_s","H_control_second",8,3.36453066406,1
"8967_c_second","1","passive_ns","H_control_second",8,4.01349387003,1
"8967_c_second","1","passive_s","H_control_second",8,2.707608911675,1
"8967_c_second","2","active_ns","H_control_second",8,2.94003343439,1
"8967_c_second","2","active_s","H_control_second",8,2.58519625418,0.875
"8967_c_second","2","passive_ns","H_control_second",8,3.713776612285,1
"8967_c_second","2","passive_s","H_control_second",8,3.20984959266,0.875
"8967_c_second","3","active_ns","H_control_second",8,2.78685457937,1
"8967_c_second","3","active_s","H_control_second",8,2.97129984389,0.75
"8967_c_second","3","passive_ns","H_control_second",8,2.946464477245,1
"8967_c_second","3","passive_s","H_control_second",8,3.224360481355,1
"8972_c_second","1","active_ns","H_control_second",8,3.94212051264,1
"8972_c_second","1","active_s","H_control_second",8,3.23992567036,0.875
"8972_c_second","1","passive_ns","H_control_second",8,3.639616016195,0.75
"8972_c_second","1","passive_s","H_control_second",8,3.65915402025,0.625
"8972_c_second","2","active_ns","H_control_second",8,3.946559073335,1
"8972_c_second","2","active_s","H_control_second",8,2.86227561235,0.875
"8972_c_second","2","passive_ns","H_control_second",8,3.46787451677,0.875
"8972_c_second","2","passive_s","H_control_second",8,4.14168248457,0.75
"8972_c_second","3","active_ns","H_control_second",8,3.04939076719,1
"8972_c_second","3","active_s","H_control_second",8,3.78930715227,0.875
"8972_c_second","3","passive_ns","H_control_second",8,5.45674719703,0.75
"8972_c_second","3","passive_s","H_control_second",8,3.73041023546,1
"8974_c_second","1","active_ns","H_control_second",8,3.16857815338,0.75
"8974_c_second","1","active_s","H_control_second",8,3.385805675155,1
"8974_c_second","1","passive_ns","H_control_second",8,2.95519981414,1
"8974_c_second","1","passive_s","H_control_second",8,3.48564498304,0.875
"8974_c_second","2","active_ns","H_control_second",8,4.090197188615,1
"8974_c_second","2","active_s","H_control_second",8,2.96398414494,1
"8974_c_second","2","passive_ns","H_control_second",8,3.996627322715,1
"8974_c_second","2","passive_s","H_control_second",8,3.049426553985,1
"8960_c_third","1","active_ns","H_control_third",8,5.003204754625,1
"8960_c_third","1","active_s","H_control_third",8,4.67840637047,0.875
"8960_c_third","1","passive_ns","H_control_third",8,4.90437476071,0.75
"8960_c_third","1","passive_s","H_control_third",8,5.2001345752,0.625
"8960_c_third","2","active_ns","H_control_third",8,5.11170096964,0.875
"8960_c_third","2","active_s","H_control_third",8,3.98601579579,0.625
"8960_c_third","2","passive_ns","H_control_third",8,4.87377391762,0.875
"8960_c_third","2","passive_s","H_control_third",8,4.64874846252,0.625
"8960_c_third","3","active_ns","H_control_third",8,4.400475794045,0.75
"8960_c_third","3","active_s","H_control_third",8,3.881364614625,1
"8960_c_third","3","passive_ns","H_control_third",8,5.024404694405,0.5
"8960_c_third","3","passive_s","H_control_third",8,3.962204954945,1
"8961_c_third","1","active_ns","H_control_third",8,2.826710331825,1
"8961_c_third","1","active_s","H_control_third",8,2.93541773429,0.875
"8961_c_third","1","passive_ns","H_control_third",8,3.45291744882,0.875
"8961_c_third","1","passive_s","H_control_third",8,2.90591431519,0.625
"8961_c_third","3","active_ns","H_control_third",8,4.667253737465,1
"8961_c_third","3","active_s","H_control_third",8,3.00291276675,0.875
"8961_c_third","3","passive_ns","H_control_third",8,3.392187131435,1
"8961_c_third","3","passive_s","H_control_third",8,3.39772699884,0.875
"8963_c_third","1","active_ns","H_control_third",8,3.27183581415,0.875
"8963_c_third","1","active_s","H_control_third",8,3.31872864386,1
"8963_c_third","1","passive_ns","H_control_third",8,3.021961856865,1
"8963_c_third","1","passive_s","H_control_third",8,2.72367623538,1
"8963_c_third","2","active_ns","H_control_third",8,2.98955267874,1
"8963_c_third","2","active_s","H_control_third",8,2.61769070777,1
"8963_c_third","2","passive_ns","H_control_third",8,3.19198459197,1
"8963_c_third","2","passive_s","H_control_third",8,2.71561839165,0.875
"8963_c_third","3","active_ns","H_control_third",8,2.70399263025,1
"8963_c_third","3","active_s","H_control_third",8,2.466199017895,1
"8963_c_third","3","passive_ns","H_control_third",8,3.31568998707,0.875
"8963_c_third","3","passive_s","H_control_third",8,2.261979392215,1
