"","subnum","runnum","vif","value"
"112","1_001","Run2","des.matV14",1.11027567478635
"113","1_001","Run3","des.matV1",2.68374618097782
"114","1_001","Run3","des.matV2",1.57171619512887
"115","1_001","Run3","des.matV3",2.52021580575572
"116","1_001","Run3","des.matV4",1.62147579297691
"117","1_001","Run3","des.matV5",2.62243752986582
"118","1_001","Run3","des.matV6",1.59241930184505
"119","1_001","Run3","des.matV7",2.49277509284729
"120","1_001","Run3","des.matV8",1.47129041609581
"121","1_001","Run3","des.matV9",1.50511897020434
"122","1_001","Run3","des.matV10",1.11387264099951
"123","1_001","Run3","des.matV11",1.28854688869672
"124","1_001","Run3","des.matV12",1.24609460576141
"125","1_001","Run3","des.matV13",1.9124776920674
"126","1_001","Run3","des.matV14",1.45113701416933
"127","1_002","Run2","des.matV1",1.95035093212341
"128","1_002","Run2","des.matV2",1.45799682615105
"129","1_002","Run2","des.matV3",2.10438664471413
"130","1_002","Run2","des.matV4",1.4690887244323
"131","1_002","Run2","des.matV5",1.94918961778467
"132","1_002","Run2","des.matV6",1.3725266549947
"133","1_002","Run2","des.matV7",2.0630060895231
"134","1_002","Run2","des.matV8",1.50750071326375
"135","1_002","Run2","des.matV9",1.7469635665111
"136","1_002","Run2","des.matV10",1.36318817459841
"137","1_002","Run2","des.matV11",1.28152732032961
"138","1_002","Run2","des.matV12",1.06893106350892
"139","1_002","Run2","des.matV13",1.40479937468435
"140","1_002","Run2","des.matV14",1.25779605993595
"141","1_002","Run3","des.matV1",3.05198144048028
"142","1_002","Run3","des.matV2",2.008881535336
"143","1_002","Run3","des.matV3",2.71557964579787
"144","1_002","Run3","des.matV4",1.82872867928571
"145","1_002","Run3","des.matV5",2.60915443608702
"146","1_002","Run3","des.matV6",1.7736379488332
"147","1_002","Run3","des.matV7",2.69031892507595
"148","1_002","Run3","des.matV8",2.4599927856165
"149","1_002","Run3","des.matV9",1.84046239822389
"150","1_002","Run3","des.matV10",1.43745566907794
"151","1_002","Run3","des.matV11",1.93568142763175
"152","1_002","Run3","des.matV12",1.54155962883517
"153","1_002","Run3","des.matV13",1.87492012939576
"154","1_002","Run3","des.matV14",1.57410825527763
"155","1_004","Run1","des.matV1",2.02768261908174
"156","1_004","Run1","des.matV2",1.52469987925636
"157","1_004","Run1","des.matV3",1.49761155924329
"158","1_004","Run1","des.matV4",1.36382110053544
"159","1_004","Run1","des.matV5",1.66549871575048
"160","1_004","Run1","des.matV6",1.21532903134154
"161","1_004","Run1","des.matV7",2.00435002220033
"162","1_004","Run1","des.matV8",1.36799186232831
"163","1_004","Run1","des.matV9",1.99240305576409
"164","1_004","Run1","des.matV10",1.32460018839116
"165","1_004","Run1","des.matV11",1.88294769522581
"166","1_004","Run1","des.matV12",1.55585574399848
"167","1_004","Run1","des.matV13",1.41537330761924
"168","1_004","Run1","des.matV14",1.3725845605256
"169","1_004","Run2","des.matV1",4.16712074115607
"170","1_004","Run2","des.matV2",2.43594015050417
"171","1_004","Run2","des.matV3",3.25652527186401
"172","1_004","Run2","des.matV4",2.23926821597835
"173","1_004","Run2","des.matV5",3.3891297382581
"174","1_004","Run2","des.matV6",2.26411600473158
"175","1_004","Run2","des.matV7",2.51166707126226
"176","1_004","Run2","des.matV8",1.89400820790649
"177","1_004","Run2","des.matV9",2.96259031908488
"178","1_004","Run2","des.matV10",2.82318426241327
"179","1_004","Run2","des.matV11",4.03913602561269
"180","1_004","Run2","des.matV12",2.65723655639352
"181","1_004","Run2","des.matV13",4.2472954658806
"182","1_004","Run2","des.matV14",3.54907068618954
"183","1_004","Run3","des.matV1",2.76050824875579
"184","1_004","Run3","des.matV2",1.71762995169064
"185","1_004","Run3","des.matV3",2.59005388677669
"186","1_004","Run3","des.matV4",2.00099018298875
"187","1_004","Run3","des.matV5",2.68981361865822
"188","1_004","Run3","des.matV6",1.54450971091392
"189","1_004","Run3","des.matV7",2.06185148557923
"190","1_004","Run3","des.matV8",1.5344851411274
"191","1_004","Run3","des.matV9",3.28108549318183
"192","1_004","Run3","des.matV10",1.80757208440953
"193","1_004","Run3","des.matV11",2.35684361560162
"194","1_004","Run3","des.matV12",1.54725270539223
"195","1_004","Run3","des.matV13",2.14178121390029
"196","1_004","Run3","des.matV14",1.6826578376257
"197","1_007","Run2","des.matV1",2.63319198251554
"198","1_007","Run2","des.matV2",1.62869419551823
"199","1_007","Run2","des.matV3",2.58492289658425
"200","1_007","Run2","des.matV4",1.63607232561829
"201","1_007","Run2","des.matV5",1.97594864479425
"202","1_007","Run2","des.matV6",1.51523294672489
"203","1_007","Run2","des.matV7",2.8166083095574
"204","1_007","Run2","des.matV8",1.80659561127271
"205","1_007","Run2","des.matV9",NA
"206","1_007","Run2","des.matV10",NA
"207","1_007","Run2","des.matV11",2.01047013276371
"208","1_007","Run2","des.matV12",2.01373030665491
"209","1_007","Run2","des.matV13",1.66637074827498
"210","1_007","Run2","des.matV14",1.31250476657173
"211","1_007","Run3","des.matV1",2.85736250270095
"212","1_007","Run3","des.matV2",1.91177571700419
"213","1_007","Run3","des.matV3",3.30438785514033
"214","1_007","Run3","des.matV4",2.68828563660177
"215","1_007","Run3","des.matV5",3.16257320523367
